-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,1.9365,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,1.9365,1.9365,1.9365,1.9365,1.9365,1.9365,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,1.9365,1.9365,1.9365,1.9365,0.93652,0.93652,0.93652,1.9365,1.9365,1.9365
1.9365,1.9365,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,1.9365,1.9365,1.9365,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,1.9365
1.9365,1.9365,0.93652,0.93652,0.93652,1.9365,1.9365,1.9365,1.9365,1.9365,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
